Anton;nihms408197.pdf;chapter 9 the mgh-hms lung cancer policy model tobacco control versus screening;Witte BI, Berkhof J, Jonker MA,.;
Anton;szucs2008.pdf;cost-effectiveness analysis of adding a quadrivalent hpv vaccine to the cervical cancer screening programme in switzerland;Andersson TM, Rutherford MJ, Humphreys K.;
Anton;burger2012.pdf;cost-effectiveness of cervical cancer screening with primary human papillomavirus testing in norway;van Luijt PA, Heijnsdijk EA, van Ravesteyn NT, Hofvind S, de Koning HJ.;
Anton;10.1002@ijc.30513.pdf;cost-effectiveness of the Norwegian Breast cancer screening program.;Ekwunife OI,, O'Mahony JF, Gerber Grote A,, Mosch C, Paeck T, Lhachimi SK,.;
Anton;boer2004.pdf;Diversity of model approaches for breast cancer screening: a review of model assumptions by The Cancer Intervention and Surveillance Network(CISNET) Breast Cancer Groups;Prakash, Meher K., Lang, Brian, Heinrich, Henriette, Valli, Piero V., Bauerfeind, Peter, Sonnenberg, Amnon, Beerenwinkel, Niko, Misselwitz, Benjamin;
Anton;kohli2006.pdf;estimating the long-term impact of a prophylactic human papillomavirus 1618 vaccine on the burden of cervical cancer in the uk;McLeod M., Kvizhinadze G., Boyd M., Barendregt J., Sarfati D., Wilson N., Blakely T.;
Anton;geurts2015.pdf;likely effect of adding flexible sigmoidoscopy to the english nhs bowel cancer screening programme impact on colorectal cancer cases and deaths;;
Anton;etzioni2013.pdf;limitations of basing screening policies on screening trials the us preventive services task force and prostate cancer screening;Lich, Kristen Hassmiller, Cornejo, David A., Mayorga, Maria E., Pign Michael, Tangka, Florence K. L., Richardson, Lisa C., Kuo, Tzy-Mey, Meyer, Anne-Marie, Hall, Ingrid J., Smith, Judith Lee, Durham, Todd A., Chall, Steven A., Crutchfield, Trisha M., Wheeler, Stephanie B.;
Anton;10.1002@cncr.29952.pdf;nonbleeding adenomas evidence of systematic false-negative fecal immunochemical test results and their implications for screening effectiveness-a modeling study;Schiller-Fruethwirth, Irmgard C.  Jahn, Beate  Arvandi, Marjan  Siebert, Uwe;
Anton;10.1186@bcr1369.pdf;overdiagnosis and overtreatment of breast cancer microsimulation modelling estimates based on observed screen and clinical data;Campos, Nicole G.  Tsu, Vivien  Jeronimo, Jose  Njama-Meya, Denise  Mvundura, Mercy  Kim, Jane J.;
Anton;arnold2018.pdf;personalized mammography screening and screening adherence-a simulation and economic evaluation;Zimmermann, Marita R., Vodicka, Elisabeth, Babigumira, Joseph B., Okech, Timothy, Mugo, Nelly, Sakr, Samah, Garrison, Louis P., Chung, Michael H.;
Anton;nihms451467.pdf;response reading between the lines of cancer screening trials using modeling to understand the evidence;Ekwunife O.I., Lhachimi S.K.;
Anton;goldwasser2012.pdf;small median tumor diameter at cure threshold20 mm among aggressive non-small cell lung cancers in male smokers predicts both chest x-ray and ct screening outcomes in a novel simulation framework;Sharma M, Seoud M, Kim JJ.;
Anton;matthijsse2015.pdf;the role of acquired immunity in the spread of human papillomavirus hpv explorations with a microsimulation model;van Luijt, P. A.  Heijnsdijk, E. A. M.  de Koning, H. J.;
Anton;nihms331310.pdf;Long-term Projections of the Number Needed to Screen and Additional Number Needed to Treat in Prostate Cancer Screening;van der Meulen, Miriam P., Kapidzic, Atija, van Leerdam, Monique E., van der Steen, Alex, Kuipers, Ernst J., Spaander, Manon C. W., de Koning, Harry J., Hol, Lieke, Lansdorp-Vogelaar, Iris;
Anton;castle2018.pdf;inefficiencies of over-screening and under-screening for cervical cancer prevention in the us;Neeser, Kurt  Szucs, Thomas  Bulliard, Jean-Luc  Bachmann, Gaudenz  Schramm, Wendelin;
Anton;plevritis2018.pdf;association of screening and treatment with breast cancer mortality by molecular subtype in us women 2000-2012;Bailey, Stephanie L.  Sigal, Bronislava M.  Plevritis, Sylvia K.;
Anton;wolf2018.pdf;colorectal cancer screening for average-risk adults 2018 guideline update from the american cancer society;Rutter, Carolyn M., Savarino, James E.;
Anton;huang2017.pdf;a bayesian simulation model for breast cancer screening incidence treatment and mortality;Huang, Xuelin, Li, Yisheng, Song, Juhee, Berry, Donald A.;
Anton;konno2010.pdf;cost-effectiveness analysis of prophylactic cervical cancer vaccination in japanese women;Plevritis, Sylvia K.  Munoz, Diego  Kurian, Allison W.  Stout, Natasha K.  Alagoz, Oguzhan  Near, Aimee M.  Lee, Sandra J.  van den Broek, Jeroen J.  Huang, Xuelin  Schechter, Clyde B.  Sprague, Brian L.  Song, Juhee  de Koning, Harry J.  Trentham-Dietz, Amy  van Ravesteyn, Nicolien T.  Gangnon, Ronald  Chandler, Young  Li, Yisheng  Xu, Cong  Ergun, Mehmet Ali  Huang, Hui  Berry, Donald A.  Mandelblatt, Jeanne S.;
Anton;schillerfrhwirth2017.pdf;cost-effectiveness models in breast cancer screening in the general population a systematic review;Hsu, Chen-Yang, Yen, Ming-Fang, Auvinen, Anssi, Chiu, Yueh-Hsia, Chen, Hsiu-Hsi;
Anton;moore2009.pdf;cost-effectiveness of mri compared to mammography for breast cancer screening in a high risk population;Dhar, Asif  Meagher, Beth  Ryscavage, Andrew;
Anton;simms2016.pdf;cost-effectiveness of the next generation nonavalent human papillomavirus vaccine in the context of primary human papillomavirus screening in australia a comparative modelling analysis;Wang, Zixing, Wang, Yuyan, Huang, Yao, Xue, Fang, Han, Wei, Hu, Yaoda, Wang, Lei, Song, Wei, Jiang, Jingmei;
Anton;zhang2016.pdf;estimating long-term clinical effectiveness and cost-effectiveness of hpv 1618 vaccine in china;Wolf, Andrew M. D.  Fontham, Elizabeth T. H.  Church, Timothy R.  Flowers, Christopher R.  Guerra, Carmen E.  LaMonte, Samuel J.  Etzioni, Ruth  McKenna, Matthew T.  Oeffinger, Kevin C.  Shih, Ya-Chen Tina  Walter, Louise C.  Andrews, Kimberly S.  Brawley, Otis W.  Brooks, Durado  Fedewa, Stacey A.  Manassaram-Baptiste, Deana  Siegel, Rebecca L.  Wender, Richard C.  Smith, Robert A.;
Anton;kim2008.pdf;Exploring the cost-effectiveness of HPV vaccination in Vietnam: Insights for evidence-based cervical cancer prevention policy;Trentham-Dietz, Amy  Ergun, Mehmet Ali  Alagoz, Oguzhan  Stout, Natasha K.  Gangnon, Ronald E.  Hampton, John M.  Dittus, Kim  James, Ted A.  Vacek, Pamela M.  Herschorn, Sally D.  Burnside, Elizabeth S.  Tosteson, Anna N. A.  Weaver, Donald L.  Sprague, Brian L.;
Anton;shi2011.pdf;exploring the uncertainties of early detection results model-based interpretation of mayo lung project;de Carvalho, Tiago M., Heijnsdijk, Eveline A. M., de Koning, Harry J.;
Anton;gomez2014.pdf;health economic analysis of human papillomavirus vaccines in women of chile perspective of the health care payer using a markov model;van den Broek, Jeroen J., van Ravesteyn, Nicolien T., Mandelblatt, Jeanne S., Huang, Hui, Ergun, Mehmet Ali, Burnside, Elizabeth S., Xu, Cong, Li, Yisheng, Alagoz, Oguzhan, Lee, Sandra J., Stout, Natasha K., Song, Juhee, Trentham-Dietz, Amy, Plevritis, Sylvia K., Moss, Sue M., de Koning, Harry J.;
Anton;schlecht2003.pdf;modeling the time dependence of the association between human papillomavirus infection and cervical cancer precursor lesions;Arrospide, Arantzazu, Idigoras, Isabel, Mar, Javier, de Koning, Harry, van der Meulen, Miriam, Soto-Gordoa, Myriam, Miguel Martinez-Llorente, Jose, Portillo, Isabel, Arana-Arri, Eunate, Ibarrondo, Oliver, Lansdorp-Vogelaar, Iris;
Anton;roth2015.pdf;projected clinical resource use and fiscal impacts of implementing low-dose computed tomography lung cancer screening in medicare;Melnitchouk, Nelya, Soeteman, Djora I., Davids, Jennifer S., Fields, Adam, Cohen, Joshua, Noubary, Farzad, Lukashenko, Andrey, Kolesnik, Olena O., Freund, Karen M.;
Anton;hestbech2015.pdf;the impact of hpv vaccination on future cervical screening a simulation study of two birth cohorts in denmark;Sun, Li, Legood, Rosa, Sadique, Zia, dos-Santos-Silva, Isabel, Yang, Li;
Anton;barnett2017.pdf;two-stage biomarker protocols for improving the precision of early detection of prostate cancer;Silva-Illanes N, Espinoza M.;
Anton;nevalainen2017.pdf;what explains the differences between centres in the european screening trial a simulation study;Wheeler, Stephanie B., Leeman, Jennifer, Lich, Kristen Hassmiller, Tangka, Florence K. L., Davis, Melinda M., Richardson, Lisa C.;
Anton;hassan2012.pdf;loss of efficacy and cost-effectiveness when screening colonoscopy is performed by nongastroenterologists;Research Support, Non-U.S. Gov't,Adult,Age Factors,Aged,Breast Neoplasms/economics*,Breast Neoplasms/ethnology,Breast Neoplasms/prevention & control*,Cost-Benefit Analysis,Early Detection of Cancer/economics*,Female,Hong Kong,Humans,Longitudinal Studies,Mammography/economics*,Markov Chains,Mass Screening/economics*,Mass Screening/methods,Middle Aged;
Anton;schillerfruehwirth2017.pdf;the long-term effectiveness and cost-effectiveness of organized versus opportunistic screening for breast cancer in austria;BMJ.  Aug .():-.;
Anton;akhavantabatabaei2016.pdf;a markov decision process model for cervical cancer screening policies in colombia;Eur J Public Health.  Apr.():-. doi: ./eurpub/ckp. Epub  Oct .;
Anton;wu2012.pdf;The Lead Time Distribution When Lifetime is Subject to Competing Risks in Cancer Screening;Gastrointest Endosc Clin N Am.  Jan.():-.;
Anton;nihms458845.pdf;how should individuals with a false-positive fecal occult blood test for colorectal cancer be managed a decision analysis;Kafadar, K  Prorok, C;
Anton;10.1093@epirev@mxr009.pdf;interpreting overdiagnosis estimates in population-based mammography screening;Szucs T.D., Largeron N., Dedes K.J., Rafia R., Benard S.;
Anton;10.1002@ijc.29136.pdf;Screening for prostate cancer in the US? Reduce the harms and keep the benefit;Chesson HW, Ekwueme DU, Saraiya M, Markowitz LE.;
Anton;10.1002@ijc.29976.pdf;estimating the individual benefit of immediate treatment or active surveillance for prostate cancer after screen-detection in older 65 men;Lee KJ, Inoue M, Otani T, Iwasaki M, Sasazuki S, Tsugane S. Japan Public Health Center-based Prospective Study.;
Anton;10.1038@bjc.2011.300.pdf;prediction of higher mortality reduction for the uk breast screening frequency trial a model-based approach on screening intervals;Ladabaum, Uri  Ferrandez, Angel  Lanas, Angel;
Anton;10.2307@40271855.pdf;quantifying the role of psa screening in the us prostate cancer mortality decline;Vijayaraghavan, Arthi  Efrusy, Molly B.  Mayrand, Marie-Helene  Santas, Christopher C.  Goggin, Patricia;
Anton;10.1007@s00038-011-0273-5.pdf;public health impact of human papillomavirus vaccination on prevention of cervical cancer in france;Groenewoud, J. H.  Otten, J. D. M.  Fracheboud, J.  Draisma, G.  van Ineveld, B. M.  Holland, R.  Verbeek, A. L. M.  de Koning, H. J.;
Anton;10.1080@21645515.2015.1054584.pdf;Projected impact of Cervarix vaccination on oncogenic human papillomavirus infection and cervical cancer in the United Kingdom;Pickhardt, Perry J.  Hassan, Cesare  Laghi, Andrea  Zullo, Angelo  Kim, David H.  Morini, Sergio;
Anton;10.1016@s0959-80490000330-0.pdf;Overview of important cervical cancer screening process values inEuropean Union (EU) countries, and tentative predictions of the corresponding effectiveness and cost-effectiveness;Vaccine.  Dec . Suppl :H-. doi: ./j.vaccine....;
Anton;goldie2003.pdf;a potential error in evaluating cancer screening a comparison of 2 approaches for modeling underlying disease progression;;
Anton;stollenwerk2012.pdf;accounting for increased non-target-disease-specific mortality in decision-analytic screening models for economic evaluation;;
Anton;borrs1998.pdf;anticipating the consequences for the primary therapy of breast cancer after introducing screening - a more global picture for health care policy making;;
Anton;ijpr-14-635.pdf;applying a simple model of cost-effectiveness study of hpv vaccine for iran;;
Anton;hsieh2013.pdf;bayesian spatial analysis for the evaluation of breast cancer detection methods;;
Anton;sprague2015.pdf;Benefits, Harms, and cost-effectiveness of Supplemental Ultrasonography Screening for Women With Dense Breasts;;
Anton;ladabaum2006.pdf;colorectal cancer screening - differential costs for younger versus older americans;;
Anton;cleemput2009.pdf;cost-effectiveness Evaluation of a Quadrivalent Human Papillomavirus Vaccine in Belgium;;
Anton;torvinen2010.pdf;cost-effectiveness of prophylactic hpv 1618 vaccination in finland results from a modelling exercise;;
Anton;brisson2009.pdf;economic evaluation of human papillomavirus vaccination in developed countries;;
Anton;vanni2010.pdf;economic evaluation of strategies for managing women with equivocal cytological results in brazil;;
Anton;vanni2012.pdf;economic modelling assessment of the hpv quadrivalent vaccine in brazil a dynamic individual-based approach;;
Anton;weedonfekjaer2008.pdf;estimating mean sojourn time and screening sensitivity using questionnaire data on time since previous screening;;
Anton;kim2012.pdf;estimation of sensitivity depending on sojourn time and time spent in preclinical state;;
Anton;westvik2018.pdf;evaluating different breast tumor progression models using screening data;;
Anton;draisma2006.pdf;gleason score age and screening modeling dedifferentiation in prostate cancer;;
Anton;ekwueme2014.pdf;Impact of the National Breast and Cervical Cancer Early Detection Program on Cervical Cancer Mortality Among Uninsured Low-Income Womenin the U.S., 1991?2007;;
Anton;price2016.pdf;Operations research models and methods in the screening, detection, and treatment of prostate cancer: A categorized, annotated review;;
Anton;yang2018.pdf;quality assurance target for community-based breast cancer screening in china a model simulation;;
Anton;korostil2014.pdf;The potential impact of HPV-16 reactivation on prevalence in older Australians;;
Anton;choi2010.pdf;transmission dynamic modelling of the impact of human papillomavirus vaccination in the united kingdom;;
Anton;rutter2016.pdf;validation of models used to inform colorectal cancer screening guidelines accuracy and implications;;
Anton;10.1097@00006250-200312000-00035.pdf;Association of funding and conclusions in randomized drug trials: A reflection of treatment effect or adverse events?;;
Deleted;leshno2003_article_cost-effectivenessofcolorectal.pdf;cost-effectiveness of colorectal cancer screening in the average risk population;Ramsey, SD, McIntosh, M, Etzioni, R, Urban, N;
Deleted;a_proposal_for_an_evidence-based_model_of_the_scre.pdf;a proposal for an evidence-based model of the screening for the colorectal carcinoma in an italian setting;Choi YH, Jit M, Gay N, Cox A, Garnett GP, Edmunds WJ.;
Deleted;effective_screening_programmes.pdf;Effective screening programmes for cervical cancer in low- and middle-income developing countries;;
Deleted;shti129-0078.pdf;multiple detection modalities and disease natural history of breast cancer;;
Deleted;cdc_57174_ds1.pdf;data-powered participatory decision making leveraging systems thinking and simulation to guide selection and implementation of evidence-based colorectal cancer screening interventions;Sharp, Linda, Tilson, Lesley, Whyte, Sophie, Ceilleachair, Alan O., Walsh, Cathal, Usher, Cara, Tappenden, Paul, Chilcott, James, Staines, Anthony, Barry, Michael, Comber, Harry;
Deleted;optimizing_canadian_breast_can.pdf;Optimizing Canadian Breast Cancer Screening Strategies: A Perspective for Action;Mandelblatt, Jeanne, van Ravesteyn, Nicolien, Schechter, Clyde, Chang, Yaojen, Huang, An-Tsun, Near, Aimee M., de Koning, Harry, Jemal, Ahmedin;
Deleted;roso-llorach_sort2014.pdf;Assessing the impact of early detection biases on breast cancer survival of Catalan women;Bergstrom R., Sparen P., Adami H.-O.;
Deleted;1-s2.0-s0016510701901014-main.pdf;cost-effectiveness of screening for colorectal cancer in the general population;Carney, Timothy Jay, Morgan, Geoffrey P., Jones, Josette, McDaniel, Anna M., Weaver, Michael, Weiner, Bryan, Haggstrom, David A.;
Deleted;garcia2014.pdf;cost of the cervical cancer screening program at the mexican social security institute;Beaber EF, Kim JJ, Schapira MM, Tosteson AN, Zauber AG, Geiger AM, Kamineni A, Weaver DL, Tiro JA. Population-based Research Optimizing Screening through Personalized Regimens Consortium.;
Deleted;12885_2017_article_3786.pdf;estimating the value of point-of-care hpv testing in three low- and middle-income countries a modeling study;Coldman, A. J., Phillips, N., Brisson, J., Flanagan, W., Wolfson, M., Nadeau, C., Fitzgerald, N., Miller, A. B.;
Deleted;chen_et_al-2000-biometrics.pdf;estimation of sojourn time in chronic disease screening without data on interval cases;Rutter, Carolyn M.  Knudsen, Amy B.  Marsh, Tracey L.  Doria-Rose, V. Paul  Johnson, Eric  Pabiniak, Chester  Kuntz, Karen M.  van Ballegooijen, Marjolein  Zauber, Ann G.  Lansdorp-Vogelaar, Iris;
Deleted;1-s2.0-s0959804901002040-main.pdf;canadas population health model pohem a tool for performing economic evaluations of cancer control interventions;Barnett, Christine L.  Tomlins, Scott A.  Underwood, Daniel J.  Wei, John T.  Morgan, Todd M.  Montie, James E.  Denton, Brian T.;
Deleted;rossum_et_al-2011-international_journal_of_cancer.pdf;colorectal cancer screening comparing no screening immunochemical and guaiac fecal occult blood tests a cost-effectiveness analysis;Campbell, Leslie Anne, Blake, John T., Kephart, George, Grunfeld, Eva, MacIntosh, Donald;
Deleted;hta-06-05.pdf;Decision-analytic modeling to evaluate the long-term effectiveness and cost-effectiveness of HPV-DNA testing in primary cervical cancer screening in Germany;Taghipour S, Caudrelier LN, Miller AB, Harvey B.;
Deleted;wjg-11-1587.pdf;Feasible economic strategies to improve screening compliance for colorectal cancer in Korea;Nevalainen, Jaakko  Stenman, Ulf-Hakan  Tammela, Teuvo L.  Roobol, Monique  Carlssone, Sigrid  Talalag, Kirsi  Schroder, Fritz H.  Auvinen, Anssi;
Deleted;shti107-0104.pdf;cost-effectiveness analysis of colorectal cancer screening  strategies in Singapore: A dynamic decision analytic approach;Duffy SW, Raji OY, Agbaje OF, Allgood PC, Cassidy A, Field JK.;
Deleted;blt.18.207944.pdf;cost-effectiveness of risk-based breast cancer screening programme china;Ramos M, Ferrer S, Villaescusa JI, Verd? G, Salas MD, Cuevas MD.;
Deleted;11808-20809-2-pb.pdf;parametric and nonparametric two-sample tests for feature screening in class comparison a simulation study;Belkar R, Fiebig DG, Haas M, Viney R.;
Deleted;apjcp_volume 16_issue 6_pages 2317-2322.pdf;cost-effectiveness analysis of cervical cancer screening strategies based on the papanicolaou smear test in korea;Baker RD.;
Deleted;apjcp_volume 15_issue 15_pages 6177-6180.pdf;hpv vaccination for cervical cancer prevention is not cost-effective in japan;Lynge E, Clausen LB, Guignard R, Poll P.;
Deleted;ajph.2018.304659.pdf;lung cancer screening a cost-effective public health imperative;Colonoscopy/economics,Colorectal Neoplasms/mortality,Colorectal Neoplasms/prevention & control*,Cost-Benefit Analysis,Female,Humans,Male,Markov Chains,Mass Screening/economics*,Middle Aged,Occult Blood,Sigmoidoscopy/economics,Survival Analysis;
Deleted;10.1158@1055-9965.epi-10-0944.pdf;race-specific impact of natural history mammography screening and adjuvant treatment on breast cancer mortality rates in the united states;;
Deleted;apjcp_volume 13_issue 5_pages 1761-1766.pdf;repeat colonoscopy every 10 years or single colonoscopy for colorectal neoplasm screening in average-risk chinese a cost-effectiveness analysis;;
Deleted;jama_kim_2018_us_170016.pdf;screening for cervical cancer in primary care a decision analysis for the us preventive services task force;;
Deleted;aime201710170-m162891.pdf;screening for colorectal cancer with fecal immunochemical testing with and without postpolypectomy surveillance colonoscopy a cost-effectiveness analysis;;
Deleted;rosenquist_et_al-1998-cancer.pdf;Screening Mammography Beginning at Age 40 Years A Reappraisal of cost-effectiveness;;
Deleted;1-s2.0-s0022534701679321-main.pdf;SERIAL PROSTATE SPECIFIC ANTIGEN SCREENING FOR PROSTATECANCER: A COMPUTER MODEL EVALUATES COMPETING STRATEGIES;;
Deleted;ajmc_03_2016_wright (final).pdf;the budget impact of cervical cancer screening using hpv primary screening;;
Deleted;apjcp_volume 9_issue 3_pages 459-466.pdf;The cost-effectiveness of a Quadrivalent Human Papillomavirus Vaccine in Taiwan;;
Deleted;rossum_et_al-2011-international_journal_of_cancer.pdf;the cost-effectiveness of screening for colorectal cancer;;
Deleted;12913_2016_article_1662.pdf;the economic evaluation of human papillomavirus vaccination strategies against cervical cancer in women in lao pdr a mathematical modelling approach;;
Deleted;malik2013.pdf;the impact of an imperfect vaccine and pap cytology screening on the transmission of human papillomavirus and occurrence of associated cervical dysplasia and cancer;;
Deleted;1-s2.0-s0749379714006680-main.pdf;transition from film to digital mammography impact for breast cancer screening through the national breast and cervical cancer early detection program;;
Deleted;baker1998_article_useofamathematicalmodeltoevalu.pdf;use of a mathematical model to evaluate breast cancer screening policy;;
Deleted;12199_2008_article_53111.pdf;cost-effectiveness Analysis of Prostate Cancer Screening;;
Deleted;goffinetaljamaonc2015.pdf;cost-effectiveness of Lung Cancer Screening in Canada;;
Deleted;1-s2.0-s0090825810005251-main.pdf;cost-effectiveness of using human papillomavirus 16/18 genotype triage in cervical cancer screening;;
Deleted;bookshelf_nbk34013.pdf;Evaluating Test Strategies for Colorectal Cancer Screening? Age to Begin, Age to Stop, and Timing of Screening Intervals: A Decision Analysis of Colorectal Cancer Screening for the U.S. Preventive Services Task Force from the Cancer Intervention and Surveillance Modeling Network (CISNET);;
Deleted;vogelaar_et_al-2006-cancer.pdf;How Much Can Current Interventions Reduce Colorectal Cancer Mortality in the U.S.?;;
FromReview;flehinger1987.pdf;The Natural History of Lung Cancer in a Periodically Screened Population;BMC Health Serv Res.  Dec .:. doi: ./---.;
FromReview;glick1998.pdf;cost-effectiveness of Double-Contrast Barium Enema in Screening for Colorectal Cancer;Loeve, F, Brown, ML, Boer, R, van Ballegooijen, M, van Oortmarssen, GJ, Habbema, JDF;
FromReview;khandker2000.pdf;A DECISION MODEL AND cost-effectiveness ANALYSIS OF COLORECTAL CANCER SCREENING AND SURVEILLANCE GUIDELINES FOR AVERAGE-RISK ADULTS;Armaroli P, Gallo F, Bellomi A, Ciatto S, Consonni D, Davi D, Giorgi-Rossi P, Iossa A, Mancini E, Naldoni C, Polla E, Ronco G, Serafini M, Vergini V, Zanier L, Zappa M, Segnan N.;
FromReview;ross2000.pdf;Comparative efficiency of prostate-specific antigen screening strategies for prostate cancer detection.;Mandelblatt JS, Cronin KA, Bailey S, Berry DA, de Koning HJ, Draisma G, Huang H, Lee SJ, Munsell M, Plevritis SK, Ravdin P, Schechter CB, Sigal B, Stoto MA, Stout NK, van Ravesteyn NT, Venier J, Zelen M, Feuer EJ. Breast Cancer Working Group of the Cancer Intervention and Surveillance Modeling Network.;
FromReview;ness2000.pdf;Cost-Utility of One-Time Colonoscopic Screening for Colorectal Cancer at Various Ages;;
FromReview;lee2003.pdf;Modelling the early detection of breast cancer;Chen TH, Kuo HS, Yen MF, Lai MS, Tabar L, Duffy SW.;
FromReview;wisnivesky2003.pdf;The cost-effectiveness of Low-Dose CT Screening for Lung Cancer*Preliminary Results of Baseline Screening;Wang PE, Wang TT, Chiu YH, Yen AM, Chen TH.;
FromReview;rijnsburger2004.pdf;MAMMOGRAPHY BENEFIT IN THE CANADIAN NATIONAL BREASTSCREENING STUDY-2: A MODEL EVALUATION;Chang, Chi-Ming, Lin, Wen-Chou, Kuo, Hsu-Sung, Yen, Ming-Fang, Chen, Tony Hsiu-Hsi;
FromReview;shen2005.pdf;A Model-Based Comparison of Breast Cancer Screening Strategies: Mammograms and Clinical Breast Examinations;Duffy SW, Sasieni P, Olsen AH, Cafferty FH.;
FromReview;nejmoa2006.pdf;Colonoscopy in Colorectal-Cancer Screening for Detection of Advanced Neoplasia;Research Support, Non-U.S. Gov't,Aged,Breast Neoplasms/diagnosis*,Cohort Studies,Early Detection of Cancer/methods,Early Detection of Cancer/statistics & numerical data,False Positive Reactions*,Female,Humans,Mammography/psychology,Mammography/statistics & numerical data*,Mass Screening/methods*,Middle Aged,Proportional Hazards Models,Risk Factors;
FromReview;berry2006.pdf;Modeling the Impact of Treatment and Screening on U.S. Breast Cancer Mortality: A Bayesian Approach;Breast Cancer Res Treat.  Jul.():-. doi: ./s---x. Epub  Jan .;
FromReview;Karnon2006.pdf;A review and critique of modelling in prioritising and designing screening programmes;;
FromReview;tappenden2007.pdf;option appraisal of population-based colorectal cancer screening programmes in england;;
FromReview;Gamboa2008.pdf;cost-effectiveness of conventional cytology and hpv dna testing for cervical cancer screening in colombia;Lai MS, Yen MF, Kuo HS, Koong SL, Chen TH, Duffy SW.;
FromReview;chien2008.pdf;mean sojourn time and effectiveness of mortality reduction for lung cancer screening with computed tomography;Chien, Chun-Ru  Lai, Mei-Shu  Chen, Tony Hsiu-Hsi;
FromReview;chien2008.pdf;estimation of mean sojourn time for lung cancer by chest x-ray screening with a bayesian approach;Yen MS, You SL, Ferko N, Debicki D, Chen YC, Chou CY.;
FromReview;rodrguezmoranta2008.pdf;Endoscopic requirements of colorectal cancer screening programs in average-risk population. Estimation according to a Markov model;Bending M.W., Trueman P., Lowson K.V., Pilgrim H., Tappenden P., Chilcott J., Tappenden J.;
FromReview;chuck2010.pdf;cost-effectiveness of 21 Alternative Cervical Cancer Screening Strategies;J Med Screen. . Suppl :S-.;
FromReview;hassan2010.pdf;A Resect and Discard Strategy Would Improve cost-effectiveness ofColorectal Cancer Screening;Philips, Z, Whynes, DK;
FromReview;lansdorpvogelaar2010.pdf;Stool DNA Testing to Screen for Colorectal Cancer in the Medicare Population;Kim JJ, Kobus KE, Diaz M, O'Shea M, Van Minh H, Goldie SJ.;
FromReview;heitman2010.pdf;Colorectal Cancer Screening for Average-Risk North Americans: An Economic Evaluation;;
FromReview;kuntz2011.pdf;A Systematic Comparison of Microsimulation Models of Colorectal Cancer: The Role of Assumptions about Adenoma Progression;Brisson M, Van de Velde N, Boily MC.;
FromReview;balasubramanian2010.pdf;Accuracy and cost-effectiveness of Cervical Cancer Screening by High-Risk Human Papillomavirus DNA Testing of Self-Collected Vaginal Samples;Praditsitthikorn N, Teerawattananon Y, Tantivess S, Limwattananon S, Riewpaiboon A, Chichareon S, Ieumwananonthachai N, Tangcharoensathien V.;
FromReview;myles2003.pdf;Bayesian evaluation of breast cancer screening using data from two studies;Vanni T, Legood R, Franco EL, Villa LL, Luz PM, Schwartsmann G.;
FromReview;kim2004.pdf;cost-effectiveness of organized versus opportunistic cervical cytology screening in hong kong;Hoerger TJ, Ekwueme DU, Miller JW, Uzunangelov V, Hall IJ, Segel J, Royalty J, Gardner JG, Smith JL, Li C.;
FromReview;hassan2007.pdf;Colon cancer prevention in Italy: cost-effectiveness analysis with CT colonography and endoscopy;Vanni T, Luz PM, Foss A, Mesa-Frias M, Legood R.;
FromReview;nihms783893.pdf;modelling mammography screening for breast cancer in the canadian context modification and testing of a microsimulation model;Kim S., Wu D.;
FromReview;jeong2013.pdf;Review of economic evidence in the prevention and early detection of colorectal cancer;;
FromReview;vickers2013.pdf;comparative effectiveness of alternative prostate-specific antigen-based prostate cancer screening strategies model estimates of potential benefits and harms;Rue M, Vilaprinyo E, Lee S, Martinez-Alonso M, Carles MD, Marcos-Gragera R, Pla R, Espinas JA.;
FromReview;kearns2014.pdf;Guaiac faecal occult blood test performance at initial and repeat screens in the English Bowel Cancer Screening Programme;Kohli M, Ferko N, Martin A, Franco EL, Jenkins D, Gallivan S, Sherlaw-Johnson C, Drummond M.;
FromReview;beer2014.pdf;Does the HPV vaccination programme have implications for cervical screening programmes in the UK?;Weedon-Fekjaer H, Lindqvist BH, Vatten LJ, Aalen OO, Tretli S.;
FromReview;sroczynski2011.pdf;cost-effectiveness of primary hpv screening for cervical cancer in germany - a decision analysis;Gunsoy, N. B.  Garcia-Closas, M.  Moss, S. M.;
FromReview;munoz2014.pdf;Effects of Screening and Systemic Adjuvant Therapy on ER-Specific US Breast Cancer Mortality;Mvundura M, Tsu V.;
FromReview;nghiem2015.pdf;Economic evaluation of DNA ploidy analysis vs liquid-based cytology for cervical screening;Weedon-Fekjaer H, Tretli S, Aalen OO.;
FromReview;knudsen2010.pdf;cost-effectiveness of computed tomographic colonography screening for colorectal cancer in the medicare population;Hassan C., Rex D.K., Zullo A., Kaminski M.F.;
FromReview;underwood2012.pdf;simulation optimization of psa-threshold based prostate cancer screening policies;Arrospide A,,, Rue M,, van Ravesteyn NT, Comas M,, Larra??aga N,, Sarriugarte G, Mar J,,,.;
FromReview;lee2018.pdf;The Dana-Farber CISNET Model for BreastCancer Screening Strategies: An Update;Brenner, Hermann, Altenhofen, Lutz, Stock, Christian, Hoffmeister, Michael;
FromReview;okonkwo2008.pdf;breast cancer screening policies in developing countries a cost-effectiveness analysis for india;Arrospide A,,, Rue M,, van Ravesteyn NT, Comas M,, Soto-Gordoa M, Sarriugarte G, Mar J,,,.;
