"not valid",J;Andratschke, N., Alheid, H., Allgaeuer, M., Becker, G., Blanck, O., Boda-Heggemann, J., Brunner, T., Duma, M., Gerum, S., Guckenberger, M., Hildebrandt, G., Klement, R. J., Lewitzki, V., Ostheimer, C., Papachristofilou, A., Petersen, C., Schneider, T., Semrau, R., Wachter, S., Habermehl, D.;;;;;;;;The SBRT database initiative of the German Society for Radiation Oncology (DEGRO): patterns of care and outcome analysis of stereotactic body radiotherapy (SBRT) for liver oligometastases in 474 patients with 623 metastases;;;;;;;;BMC CANCER;;;;18;;;;;;283;10.1186/s12885-018-4191-2;;;MAR 13 2018;2018;;;;;;;;;;3;;;;;;;WOS:000427773700002
"not valid",J;Nelson, Kerrie P., Edwards, Don;;;;;;;;A measure of association for ordered categorical data in population-based studies;;;;;;;;STATISTICAL METHODS IN MEDICAL RESEARCH;;;;27;3;;;812;831;;10.1177/0962280216643347;;;MAR 2018;2018;;;;;;;;;;0;;;;;;;WOS:000429947400011
"not valid",J;Korn, E. L., Freidlin, B.;;;;;;;;Interim monitoring for non-inferiority trials: minimizing patient exposure to inferior therapies;;;;;;;;ANNALS OF ONCOLOGY;;;;29;3;;;573;577;;10.1093/annonc/mdx788;;;MAR 2018;2018;;;;;;;;;;0;;;;;;;WOS:000429455000011
"not valid",J;Bandanatham, Sweta, Gururajachar, Janaki Manur, Somashekar, Mohan Kumar;;;;;;;;Compliance with bladder protocol during concurrent chemoradiation for cancer of the cervix and its impact on enteritis: A prospective observational study;;;;;;;;REPORTS OF PRACTICAL ONCOLOGY AND RADIOTHERAPY;;;;23;2;;;69;74;;10.1016/j.rpor.2017.12.005;;;MAR-APR 2018;2018;;;;;;;;;;0;;;;;;;WOS:000427797200001
"not valid",J;Verges, Ramona, Giraldo, Alexandra, Seoane, Alejandro, Toral, Elisabet, Ruiz, M. Carmen, Pons, Ariadna, Giralt, Jordi;;;;;;;;Does ITV vaginal procedure ensure dosimetric coverage during IMRT of post-operative gynaecological tumours without instructions concerning rectal filling?;;;;;;;;REPORTS OF PRACTICAL ONCOLOGY AND RADIOTHERAPY;;;;23;2;;;136;142;;10.1016/j.rpor.2018.01.006;;;MAR-APR 2018;2018;;;;;;;;;;0;;;;;;;WOS:000427797200010
"not valid",J;McGuffin, Merrylee, Devji, Naila, Kehoe, Lyann, Carty, Anne, Russell, Steve, Di Prospero, Lisa, DeAngelis, Carlo, Kiss, Alex, Vesprini, Danny, Loblaw, Andrew, D'Alimonte, Laura;;;;;;;;To prep or not to prep - that is the question: A randomized trial on the use of antiflatulent medication as part of bowel preparation for patients having image guided external beam radiation therapy to the prostate;;;;;;;;PRACTICAL RADIATION ONCOLOGY;;;;8;2;;;116;122;;10.1016/j.prro.2017.10.012;;;MAR-APR 2018;2018;;;;;;;;;;0;;;;;;;WOS:000427580100014
"not valid",J;Rotolo, Federico, Paoletti, Xavier, Michiels, Stefan;;;;;;;;surrosurv: An R package for the evaluation of failure time surrogate endpoints in individual patient data meta-analyses of randomized clinical trials;;;;;;;;COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE;;;;155;;;;189;198;;10.1016/j.cmpb.2017.12.005;;;MAR 2018;2018;;;;;;;;;;1;;;;;;;WOS:000424763400020
"valid",J;Rutter, Carolyn M., Kim, Jane J., Meester, Reinier G. S., Sprague, Brian L., Burger, Emily A., Zauber, Ann G., Ergun, Mehmet Ali, Campos, Nicole G., Doubeni, Chyke A., Trentham-Dietz, Amy, Sy, Stephen, Alagoz, Oguzhan, Stout, Natasha, Lansdorp-Vogelaar, Iris, Corley, Douglas A., Tosteson, Anna N. A.;;;;;;;;Effect of Time to Diagnostic Testing for Breast, Cervical, and Colorectal Cancer Screening Abnormalities on Screening Efficacy: A Modeling Study;;;;;;;;CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION;;;;27;2;;;158;164;;10.1158/1055-9965.EPI-17-0378;;;FEB 2018;2018;;;;;;;;;;2;;;;;;;WOS:000424116400005
"not valid",J;Kim, Hyun-Hwi, Hyun, Ja-Shil, Choi, Joonhyeok, Choi, Kwang-Eun, Jee, Jun-Goo, Park, Sung Jean;;;;;;;;Structural ensemble-based docking simulation and biophysical studies discovered new inhibitors of Hsp90 N-terminal domain;;;;;;;;SCIENTIFIC REPORTS;;;;8;;;;;;368;10.1038/s41598-017-18332-8;;;JAN 10 2018;2018;;;;;;;;;;0;;;;;;;WOS:000419673100004
"not valid",J;Wang, Hesheng, Du, Kevin, Qu, Juliet, Chandarana, Hersh, Das, Indra J.;;;;;;;;Dosimetric evaluation of magnetic resonance-generated synthetic CT for radiation treatment of rectal cancer;;;;;;;;PLOS ONE;;;;13;1;;;;;e0190883;10.1371/journal.pone.0190883;;;JAN 5 2018;2018;;;;;;;;;;1;;;;;;;WOS:000419403800134
"not valid",J;Liu, Zhikai, Liu, Xia, Zhang, Fuquan, Hu, Ke;;;;;;;;How much margin do we need for pelvic lymph nodes irradiation in the era of IGRT?;;;;;;;;JOURNAL OF CANCER;;;;9;20;;;3683;3689;;10.7150/jca.27220;;;2018;2018;;;;;;;;;;0;;;;;;;WOS:000444020200006
"not valid",J;Tomura, Kyosuke, Ohguri, Takayuki, Mulder, Hendrik Thijmen, Murakami, Motohiro, Nakahara, Sota, Yahara, Katsuya, Korogi, Yukunori;;;;;;;;The usefulness of mobile insulator sheets for the optimisation of deep heating area for regional hyperthermia using a capacitively coupled heating method: phantom, simulation and clinical prospective studies;;;;;;;;INTERNATIONAL JOURNAL OF HYPERTHERMIA;;;;34;7;;;1092;1103;;10.1080/02656736.2017.1402130;;;2018;2018;;;;;;;;;;2;;;;;;;WOS:000443882900025
"not valid",J;Chen, Qiushi, Staton, Ashley D., Ayer, Turgay, Goldstein, Daniel A., Koff, Jean L., Flowers, Christopher R.;;;;;;;;Exploring the potential cost-effectiveness of precision medicine treatment strategies for diffuse large B-cell lymphoma;;;;;;;;LEUKEMIA & LYMPHOMA;;;;59;7;;;1700;1709;;10.1080/10428194.2017.1390230;;;2018;2018;;;;;;;;;;3;;;;;;;WOS:000437353200021
"not valid",J;Wang, Junjie, Chai, Shude, Zheng, Guangjun, Jiang, Yuliang, Ji, Zhe, Guo, Fuxin, Zhuang, Hongqing, Zhang, Kaixian;;;;;;;;Expert consensus statement on computed tomography-guided I-125 radioactive seeds permanent interstitial brachytherapy;;;;;;;;JOURNAL OF CANCER RESEARCH AND THERAPEUTICS;;;;14;1;;;12;17;;10.4103/jcrt.JCRT_888_17;;;JAN 2018;2018;;;;;;;;;;0;;;;;;;WOS:000427368100003
"valid",J;Shapiro, Charles L., Moriarty, James P., Dusetzina, Stacie, Himelstein, Andrew L., Foster, Jared C., Grubbs, Stephen S., Novotny, Paul J., Borah, Bijan J.;;;;;;;;Cost-Effectiveness Analysis of Monthly Zoledronic Acid, Zoledronic Acid Every 3 Months, and Monthly Denosumab in Women With Breast Cancer and Skeletal Metastases: CALGB 70604 (Alliance);;;;;;;;JOURNAL OF CLINICAL ONCOLOGY;;;;35;35;;;3949;+;;10.1200/JCO.2017.73.7437;;;DEC 10 2017;2017;;;;;;;;;;11;;;;;;;WOS:000417565500009
"not valid",J;Snider, James W., III, Mutaf, Yildirim, Nichols, Elizabeth, Hall, Andrea, Vadnais, Patrick, Regine, William F., Feigenberg, Steven J.;;;;;;;;Projected Improvements in Accelerated Partial Breast Irradiation Using a Novel Breast Stereotactic Radiotherapy Device: A Dosimetric Analysis;;;;;;;;TECHNOLOGY IN CANCER RESEARCH & TREATMENT;;;;16;6;;;1031;1037;;10.1177/1533034617718961;;;DEC 2017;2017;;;;;;;;;;0;;;;;;;WOS:000418867900044
"not valid",J;Michaud, Tzeyu L., You, Wen, Wilson, Kathryn E., Su, Dejun, McGuire, Todd J., Almeida, Fabio A., Bayer, Amy L., Estabrooks, Paul A.;;;;;;;;Cost effectiveness and return on investment of a scalable community weight loss intervention;;;;;;;;PREVENTIVE MEDICINE;;;;105;;;;295;303;;10.1016/j.ypmed.2017.10.011;;;DEC 2017;2017;;;;;;;;;;1;;;;;;;WOS:000413328800043
"valid",J;Patel, Rakesh, Ivanov, Olga, Voigt, Jeff;;;;;;;;Lifetime cost-effectiveness analysis of intraoperative radiation therapy versus external beam radiation therapy for early stage breast cancer;;;;;;;;COST EFFECTIVENESS AND RESOURCE ALLOCATION;;;;15;;;;;;22;10.1186/s12962-017-0084-5;;;NOV 9 2017;2017;;;;;;;;;;1;;;;;;;WOS:000414755700001
"not valid",J;Frenzel, Thorsten, Hoffmann, Bertin, Schmitz, Ruediger, Bethge, Anja, Schumacher, Udo, Wedemann, Gero;;;;;;;;Radiotherapy and chemotherapy change vessel tree geometry and metastatic spread in a small cell lung cancer xenograft mouse tumor model;;;;;;;;PLOS ONE;;;;12;11;;;;;e0187144;10.1371/journal.pone.0187144;;;NOV 6 2017;2017;;;;;;;;;;0;;;;;;;WOS:000414424600015
"not valid",J;Mohamad, Osama, Shiao, Jean, Zhao, Bo, Roach, Karen, Ramirez, Ezequiel, Vo, Dat T., Thomas, Kimberly, Gu, Xuejung, Spangler, Ann, Albuquerque, Kevin, Rahimi, Asal;;;;;;;;Deep inspiration breathhold for left-sided breast cancer patients with unfavorable cardiac anatomy requiring internal mammary nodal irradiation;;;;;;;;PRACTICAL RADIATION ONCOLOGY;;;;7;6;;;E361;E367;;10.1016/j.prro.2017.04.006;;;NOV-DEC 2017;2017;;;;;;;;;;2;;;;;;;WOS:000416333400001
"not valid",J;Patel, Sagar A., Lu, Hsiao-Ming, Nyamwanda, Jacqueline A., Jimenez, Rachel B., Taghian, Alphonse G., MacDonald, Shannon M., Depauw, Nicolas;;;;;;;;Postmastectomy radiation therapy technique and cardiopulmonary sparing: A dosimetric comparative analysis between photons and protons with free breathing versus deep inspiration breath hold;;;;;;;;PRACTICAL RADIATION ONCOLOGY;;;;7;6;;;E377;E384;;10.1016/j.prro.2017.06.006;;;NOV-DEC 2017;2017;;;;;;;;;;4;;;;;;;WOS:000416333400003
"not valid",J;Ward, Matthew C., Shah, Chirag, Adelstein, David J., Geiger, Jessica L., Miller, Jacob A., Koyfman, Shlomo A., Singer, Mendel E.;;;;;;;;Cost-effectiveness of nivolumab for recurrent or metastatic head and neck cancer;;;;;;;;ORAL ONCOLOGY;;;;74;;;;49;55;;10.1016/j.oraloncology.2017.09.017;;;NOV 2017;2017;;;;;;;;;;0;;;;;;;WOS:000414323200008
"not valid",J;Goupy, F., Chajon, E., Castelli, J., Le Prise, E., Duverge, L., Jaksic, N., Vogin, G., Monpetit, E., Klein, V., de Bosschere, L., Maingon, P.;;;;;;;;Dose constraints to organs at risk for conformational and stereotactic radiotherapy: Small bowel and duodenum;;;;;;;;CANCER RADIOTHERAPIE;;;;21;6-7;;;613;618;;10.1016/j.canrad.2017.07.036;;;OCT 2017;2017;;;;;;28th National Congress of the French-Society-of-Radiation-Oncology;OCT 05-07, 2017;French Soc Radiat Oncol;Paris, FRANCE;0;;;;;;;WOS:000415663000033
"not valid",J;van Wijk, Yvonka, Vanneste, Ben G. L., Walsh, Sean, van der Meer, Skadi, Ramaekers, Bram, van Elmpt, Wouter, Pinkawa, Michael, Lambin, Philippe;;;;;;;;Development of a virtual spacer to support the decision for the placement of an implantable rectum spacer for prostate cancer radiotherapy: Comparison of dose, toxicity and cost-effectiveness;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;125;1;;;107;112;;10.1016/j.radonc.2017.07.026;;;OCT 2017;2017;;;;;;;;;;3;;;;;;;WOS:000413883500016
"not valid",J;Sakka, Mazen, Kunzelmann, Leonie, Metzger, Martin, Grabenbauer, Gerhard G.;;;;;;;;Cardiac dose-sparing effects of deep-inspiration breath-hold in left breast irradiation;;;;;;;;STRAHLENTHERAPIE UND ONKOLOGIE;;;;193;10;;;800;811;;10.1007/s00066-017-1167-0;;;OCT 2017;2017;;;;;;;;;;0;;;;;;;WOS:000411874000004
"not valid",J;Marquess, Matthew, Johnston, Shirley Pinegar, Williams, Noelle L., Giordano, Carolyn, Leiby, Benjamin E., Hurwitz, Mark D., Dicker, Adam P., Den, Robert B.;;;;;;;;A pilot study to determine if the use of a virtual reality education module reduces anxiety and increases comprehension in patients receiving radiation therapy;;;;;;;;JOURNAL OF RADIATION ONCOLOGY;;;;6;3;;;317;322;;10.1007/s13566-017-0298-3;;;SEP 2017;2017;;;;;;;;;;1;;;;;;;WOS:000408448500011
"not valid",J;Tyagi, Neelam, Fontenla, Sandra, Zelefsky, Michael, Chong-Ton, Marcia, Ostergren, Kyle, Shah, Niral, Warner, Lizette, Kadbi, Mo, Mechalakos, Jim, Hunt, Margie;;;;;;;;Clinical workflow for MR-only simulation and planning in prostate;;;;;;;;RADIATION ONCOLOGY;;;;12;;;;;;119;10.1186/s13014-017-0854-4;;;JUL 17 2017;2017;;;;;;;;;;4;;;;;;;WOS:000405754800001
"not valid",J;Barry, Aisling, Rock, Kathy, Sole, Claudio, Rahman, Mohammad, Pintilie, Melania, Lee, Grace, Fyles, Anthony, Koch, C. Anne;;;;;;;;The impact of active breathing control on internal mammary lymph node coverage and normal tissue exposure in breast cancer patients planned for left-sided postmastectomy radiation therapy;;;;;;;;PRACTICAL RADIATION ONCOLOGY;;;;7;4;;;228;233;;10.1016/j.prro.2016.11.010;;;JUL-AUG 2017;2017;;;;;;;;;;1;;;;;;;WOS:000416330300009
"not valid",J;Anjanappa, Milan, Raghavan, Rajeev Kavalakara, James, Francis V., Kumar, Aswin, Mathews, Susan, Bhaskaran, Sarin, Sreedevi, Shaiju Vasudevannair, Jayaprakash, Puthuveetil Govindan;;;;;;;;The impact of patient positioning and use of belly board on small bowel toxicity in patients receiving pelvic radiotherapy for gynecological malignancies;;;;;;;;JOURNAL OF CANCER RESEARCH AND THERAPEUTICS;;;;13;3;;;519;523;;10.4103/0973-1482.179519;;;JUL-SEP 2017;2017;;;;;;;;;;0;;;;;;;WOS:000409118200024
"not valid",J;Bakera, Karl, Dunwoodie, Elaine, Jones, Richard G., Newsham, Alex, Johnson, Owen, Price, Christopher P., Wolstenholme, Jane, Leal, Jose, McGinley, Patrick, Twelves, Chris, Hall, Geoff;;;;;;;;Process mining routinely collected electronic health records to define real-life clinical pathways during chemotherapy;;;;;;;;INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS;;;;103;;;;32;41;;10.1016/j.ijmedinf.2017.03.011;;;JUL 2017;2017;;;;;;;;;;5;;;;;;;WOS:000405362000005
"not valid",J;Andersson, Therese M-L., Weiderpass, Elisabete, Engholm, Gerda, Lund, Anne-Sofie Q., Olafsdottir, Elinborg, Pukkala, Eero, Stenbeck, Magnus, Storm, Hans;;;;;;;;Avoidable cancer cases in the Nordic countries - The impact of overweight and obesity;;;;;;;;EUROPEAN JOURNAL OF CANCER;;;;79;;;;106;118;;10.1016/j.ejca.2017.03.028;;;JUL 2017;2017;;;;;;;;;;4;;;;;;;WOS:000402872000012
"valid",J;Thomas, Duncan C.;;;;;;;;Estimating the Effect of Targeted Screening Strategies An Application to Colonoscopy and Colorectal Cancer;;;;;;;;EPIDEMIOLOGY;;;;28;4;;;470;478;;10.1097/EDE.0000000000000668;;;JUL 2017;2017;;;;;;;;;;0;;;;;;;WOS:000402541400008
"valid",J;Lobo, Jennifer M., Trifiletti, Daniel M., Sturz, Vanessa N., Dicker, Adam P., Buerki, Christine, Davicioni, Elai, Cooperberg, Matthew R., Karnes, R. Jeffrey, Jenkins, Robert B., Den, Robert B., Showalter, Timothy N.;;;;;;;;Cost-effectiveness of the Decipher Genomic Classifier to Guide Individualized Decisions for Early Radiation Therapy After Prostatectomy for Prostate Cancer;;;;;;;;CLINICAL GENITOURINARY CANCER;;;;15;3;;;E299;E309;;10.1016/j.clgc.2016.08.012;;;JUN 2017;2017;;;;;;;;;;5;;;;;;;WOS:000419212000001
"valid",J;Goldstein, Daniel A., Chen, Qiushi, Ayer, Turgay, Chan, Kelvin K. W., Virik, Kiran, Hammerman, Ariel, Brenner, Baruch, Flowers, Christopher R., Hall, Peter S.;;;;;;;;Bevacizumab for Metastatic Colorectal Cancer: A Global Cost-Effectiveness Analysis;;;;;;;;ONCOLOGIST;;;;22;6;;;694;699;;10.1634/theoncologist.2016-0455;;;JUN 2017;2017;;;;;;;;;;3;;;;;;;WOS:000403210700010
"not valid",J;Bibault, J. -E., Burgun, A., Giraud, P.;;;;;;;;Artificial intelligence applied to radiation oncology;;;;;;;;CANCER RADIOTHERAPIE;;;;21;3;;;239;243;;10.1016/j.canrad.2016.09.021;;;MAY 2017;2017;;;;;;;;;;1;;;;;;;WOS:000406991900011
"not valid",J;Suh, Dong Hoon, Kim, Miseon, Kim, Kidong, Kim, Hak Jae, Lee, Kyung-Hun, Kim, Jae-Weon;;;;;;;;Major clinical research advances in gynecologic cancer in 2016: 10-year special edition;;;;;;;;JOURNAL OF GYNECOLOGIC ONCOLOGY;;;;28;3;;;;;e45;10.3802/jgo.2017.28.e45;;;MAY 2017;2017;;;;;;;;;;11;;;;;;;WOS:000399396700010
"not valid",J;Luo, Yi, El Naqa, Issam, McShan, Daniel L., Ray, Dipankar, Lohse, Ines, Matuszak, Martha M., Owen, Dawn, Jolly, Shruti, Lawrence, Theodore S., Kong, Feng-Ming (Spring), Ten Haken, Randall K.;;;;;;;;Unraveling biophysical interactions of radiation pneumonitis in non-small-cell lung cancer via Bayesian network analysis;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;123;1;;;85;92;;10.1016/j.radonc.2017.02.004;;;APR 2017;2017;;;;;;;;;;9;;;;;;;WOS:000400719500013
"not valid",J;Fust, Kelly, Li, Xiaoyan, Maschio, Michael, Villa, Guillermo, Parthan, Anju, Barron, Richard, Weinstein, Milton C., Somers, Luc, Hoefkens, Caroline, Lyman, Gary H.;;;;;;;;Cost-Effectiveness Analysis of Prophylaxis Treatment Strategies to Reduce the Incidence of Febrile Neutropenia in Patients with Early-Stage Breast Cancer or Non-Hodgkin Lymphoma;;;;;;;;PHARMACOECONOMICS;;;;35;4;;;425;438;;10.1007/s40273-016-0474-0;;;APR 2017;2017;;;;;;;;;;2;;;;;;;WOS:000398461700003
"not valid",J;Lee, Peng-Yi, Lin, Chih-Yuan, Chen, Shang-Wen, Chien, Chun-Ru, Chu, Chun-Nan, Hsu, Hsiu-Ting, Liang, Ji-An, Lin, Ying-Jun, Shiau, An-Cheng;;;;;;;;A topology-based method to mitigate the dosimetric uncertainty caused by the positional variation of the boost volume in breast conservative radiotherapy;;;;;;;;RADIATION ONCOLOGY;;;;12;;;;;;55;10.1186/s13014-017-0801-4;;;MAR 20 2017;2017;;;;;;;;;;0;;;;;;;WOS:000397775500001
"not valid",J;Sumida, Iori, Yamaguchi, Hajime, Das, Indra J., Anetai, Yusuke, Kizaki, Hisao, Aboshi, Keiko, Tsujii, Mari, Yamada, Yuji, Tamari, Keisuke, Seo, Yuji, Isohashi, Fumiaki, Yoshioka, Yasuo, Ogawa, Kazuhiko;;;;;;;;Robust plan optimization using edgeenhanced intensity for intrafraction organ deformation in prostate intensity-modulated radiation therapy;;;;;;;;PLOS ONE;;;;12;3;;;;;e0173643;10.1371/journal.pone.0173643;;;MAR 10 2017;2017;;;;;;;;;;1;;;;;;;WOS:000396091800060
"not valid",J;Chen, Zhengjia, Li, Zheng, Zhuang, Run, Yuan, Ying, Kutner, Michael, Owonikoko, Taofeek, Curran, Walter J., Kowalski, Jeanne;;;;;;;;Adaptive Estimation of Personalized Maximum Tolerated Dose in Cancer Phase I Clinical Trials Based on All Toxicities and Individual Genomic Profile;;;;;;;;PLOS ONE;;;;12;1;;;;;e170187;10.1371/journal.pone.0170187;;;JAN 26 2017;2017;;;;;;;;;;0;;;;;;;WOS:000396176100125
"not valid",J;Cristino, Joaquim, Finek, Jindrich, Jandova, Petra, Kolek, Martin, Pasztor, Balint, Giannopoulou, Christina, Qian, Yi, Brezina, Tomas, Lothgren, Mickael;;;;;;;;Cost-effectiveness of denosumab versus zoledronic acid for preventing skeletal-related events in the Czech Republic;;;;;;;;JOURNAL OF MEDICAL ECONOMICS;;;;20;8;;;799;812;;10.1080/13696998.2017.1328423;;;2017;2017;;;;;;;;;;1;;;;;;;WOS:000405808900003
"not valid",J;Zeinali-Rafsanjani, B., Faghihi, R., Mosleh-Shirazi, M. A., Mosalaei, A., Hadad, K.;;;;;;;;Revision of orthovoltage chest wall treatment using Monte Carlo simulations;;;;;;;;TECHNOLOGY AND HEALTH CARE;;;;25;3;;;413;424;;10.3233/THC-161276;;;2017;2017;;;;;;;;;;0;;;;;;;WOS:000402746500004
"not valid",J;Kemppainen, Reko, Suilamo, Sami, Tuokkola, Terhi, Lindholm, Paula, Deppe, Martin H., Keyrilainen, Jani;;;;;;;;Magnetic resonance-only simulation and dose calculation in external beam radiation therapy: a feasibility study for pelvic cancers;;;;;;;;ACTA ONCOLOGICA;;;;56;6;;;792;798;;10.1080/0284186X.2017.1293290;;;2017;2017;;;;;;4th Symposium for the Nordic-Association-for-Clinical-Physics (NACP) - Bridging Imaging and Therapy;FEB, 2017;Nord Assoc Clin Phys;Oslo, NORWAY;4;;;;;;;WOS:000400796200007
"not valid",J;Koh, Vicky, Choo, Bok Ai, Lee, Khai Mun, Tan, Teng Hwee, Low, Jen Hui Jeffrey, Ng, Soon Yau Joseph, Ilancheran, Arunachalam, Shen, Liang, Tang, Johann;;;;;;;;Feasibility study of toxicity outcomes using GEC-ESTRO contouring guidelines on CT based instead of MRI-based planning in locally advanced cervical cancer patients;;;;;;;;BRACHYTHERAPY;;;;16;1;;;126;132;;10.1016/j.brachy.2016.09.009;;;JAN-FEB 2017;2017;;;;;;;;;;2;;;;;;;WOS:000392793900012
"not valid",J;Snider, James W., III, Mutaf, Yildirim, Nichols, Elizabeth, Hall, Andrea, Vadnais, Patrick, Regine, William F., Feigenberg, Steven J.;;;;;;;;Dosimetric Improvements with a Novel Breast Stereotactic Radiotherapy Device for Delivery of Preoperative Partial-Breast Irradiation;;;;;;;;ONCOLOGY;;;;92;1;;;21;30;;10.1159/000449388;;;2017;2017;;;;;;;;;;0;;;;;;;WOS:000392042700004
"not valid",J;Irie, Daisuke, Saitoh, Jun-ichi, Shirai, Katsuyuki, Abe, Takanori, Kubota, Yoshiki, Sakai, Makoto, Noda, Shin-ei, Ohno, Tatsuya, Nakano, Takashi;;;;;;;;Verification of Dose Distribution in Carbon Ion Radiation Therapy for Stage I Lung Cancer;;;;;;;;INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS;;;;96;5;;;1117;1123;;10.1016/j.ijrobp.2016.09.002;;;DEC 1 2016;2016;;;;;;;;;;3;;;;;;;WOS:000393292200037
"not valid",J;Zare, Mahkameh, Lashkari, Marzieh, Ghalehtaki, Reza, Ghasemi, Arash, Manshadi, Hamidreza Dehghan, Mir, Ali, Noorollahi, Somayeh, Alamolhoda, Mahboobeh;;;;;;;;The comparison of 5-field conformal radiotherapy techniques for the treatment of prostate cancer: The best for femoral head sparing;;;;;;;;Medical Dosimetry;;;;41;4;;;296;299;;10.1016/j.meddos.2016.06.008;;;WIN 2016;2016;;;;;;;;;;0;;;;;;;WOS:000389011500006
"not valid",J;Estabrook, Neil C., Bartlett, Gregory K., Compton, Julia J., Cardenes, Higinia R., Das, Indra J.;;;;;;;;Role of belly board device in the age of intensity modulated radiotherapy for pelvic irradiation;;;;;;;;Medical Dosimetry;;;;41;4;;;300;304;;10.1016/j.meddos.2016.07.002;;;WIN 2016;2016;;;;;;;;;;0;;;;;;;WOS:000389011500007
"not valid",J;Somda, Serge M. A., Leconte, Eve, Boher, Jean-Marie, Asselain, Bernard, Kramar, Andrew, Filleron, Thomas;;;;;;;;Optimal scheduling of post-therapeutic follow-up of patients treated for cancer for early detection of relapses;;;;;;;;STATISTICAL METHODS IN MEDICAL RESEARCH;;;;25;6;;;2457;2471;;10.1177/0962280214524178;;;DEC 2016;2016;;;;;;;;;;0;;;;;;;WOS:000388625700005
"not valid",J;Chang, Jennifer S., Chen, Josephine, Weinberg, Vivian K., Fowble, Barbara, Sethi, Rajni A.;;;;;;;;Evaluation of Heart Dose for Left-Sided Breast Cancer Patients Over an 11-Year Period Spanning the Transition From 2-Dimensional to 3-Dimensional Planning;;;;;;;;CLINICAL BREAST CANCER;;;;16;5;;;396;401;;10.1016/j.clbc.2016.05.013;;;OCT 2016;2016;;;;;;;;;;6;;;;;;;WOS:000386603600010
"not valid",J;Le, Quang A., Bae, Yuna H., Kang, Jenny H.;;;;;;;;Cost-effectiveness analysis of trastuzumab emtansine (T-DM1) in human epidermal growth factor receptor 2 (HER2): positive advanced breast cancer;;;;;;;;BREAST CANCER RESEARCH AND TREATMENT;;;;159;3;;;565;573;;10.1007/s10549-016-3958-x;;;OCT 2016;2016;;;;;;;;;;2;;;;;;;WOS:000383613100016
"not valid",J;Taku, Nicolette, Dise, Joseph, Kenton, Owen, Yin, Lingshu, Teo, Boon-Keng Kevin, Lin, Lilie L.;;;;;;;;Quantification of vaginal motion associated with daily endorectal balloon placement during whole pelvis radiotherapy for gynecologic cancers;;;;;;;;RADIOTHERAPY AND ONCOLOGY;;;;120;3;;;532;536;;10.1016/j.radonc.2016.05.005;;;SEP 2016;2016;;;;;;;;;;3;;;;;;;WOS:000385328000026
"not valid",J;Choi, Jinhyun, Kim, Yong Bae, Shin, Kyung Hwan, Ahn, Sung-Ja, Lee, Hyung-Sik, Park, Won, Kim, Su Ssan, Kim, Jin Hee, Lee, Kyu Chan, Kim, Dong Won, Suh, Hyun Suk, Park, Kyung Ran, Shin, Hyun Soo, Suh, Chang-Ok;;;;;;;;Radiation Pneumonitis in Association with Internal Mammary Node Irradiation in Breast Cancer Patients: An Ancillary Result from the KROG 08-06 Study;;;;;;;;JOURNAL OF BREAST CANCER;;;;19;3;;;275;282;;10.4048/jbc.2016.19.3.275;;;SEP 2016;2016;;;;;;;;;;4;;;;;;;WOS:000384386800007
"not valid",J;Heydarheydari, Sahel, Farshchian, Negin, Haghparast, Abbas;;;;;;;;Influence of the contrast agents on treatment planning dose calculations of prostate and rectal cancers;;;;;;;;REPORTS OF PRACTICAL ONCOLOGY AND RADIOTHERAPY;;;;21;5;;;441;446;;10.1016/j.rpor.2016.04.004;;;SEP-OCT 2016;2016;;;;;;;;;;0;;;;;;;WOS:000408483200004
"not valid",J;Fuangrod, Todsaporn, Greer, Peter B., Woodruff, Henry C., Simpson, John, Bhatia, Shashank, Zwan, Benjamin, vanBeek, Timothy A., McCurdy, Boyd M. C., Middleton, Richard H.;;;;;;;;Investigation of a real-time EPID-based patient dose monitoring safety system using site-specific control limits;;;;;;;;RADIATION ONCOLOGY;;;;11;;;;;;106;10.1186/s13014-016-0682-y;;;AUG 12 2016;2016;;;;;;;;;;5;;;;;;;WOS:000381461300001
"not valid",J;Lv, Wei, Yu, Dong, He, Hengda, Liu, Qian;;;;;;;;Monte Carlo Simulations for Dosimetry in Prostate Radiotherapy with Different Intravesical Volumes and Planning Target Volume Margins;;;;;;;;PLOS ONE;;;;11;7;;;;;e0159497;10.1371/journal.pone.0159497;;;JUL 21 2016;2016;;;;;;;;;;0;;;;;;;WOS:000380797500081
"not valid",J;Matter-Walstra, K., Ruhstaller, T., Klingbiel, D., Schwenkglenks, M., Dedes, K. J.;;;;;;;;Palbociclib as a first-line treatment in oestrogen receptor-positive, HER2-negative, advanced breast cancer not cost-effective with current pricing: a health economic analysis of the Swiss Group for Clinical Cancer Research (SAKK);;;;;;;;BREAST CANCER RESEARCH AND TREATMENT;;;;158;1;;;51;57;;10.1007/s10549-016-3822-z;;;JUL 2016;2016;;;;;;;;;;8;;;;;;;WOS:000379494200006
